ensemble_id,symbol,log2FoldChange,pvalue,padj,regulation,source,subject_id,subject_label,property_id,property_label,reference_id,object_id
ENSG00000179058.5,C9orf50,-0.676301671454774,0.00403695116649048,0.0268051648731012,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000179058
ENSG00000163586.5,FABP1,-1.01007591694947,0.004045123193945821,0.0268403910107149,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000163586
ENSG00000261173.1,RP11-169E6.1,-0.95240299202482,0.0040600459851355295,0.0269330447766891,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000261173
ENSG00000262686.1,AC005356.1,-0.666987634711949,0.004086920916365529,0.0270857356720053,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000262686
ENSG00000232600.2,AC084125.4,-0.728997780943274,0.00409004147132337,0.027088308887556,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000232600
ENSG00000253350.1,RP11-127H5.1,-1.3849872647705002,0.00408860965060661,0.027088308887556,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000253350
ENSG00000227172.2,AC011290.4,-1.2008345988178,0.00409216997137523,0.0270949500202773,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000227172
ENSG00000235370.3,CSPG4P5,-0.7067157879244059,0.00409556343949207,0.027098254493525,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000235370
ENSG00000243267.2,RN7SL614P,-1.36348362589129,0.0041243105481038895,0.0272627701493514,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000243267
ENSG00000264985.1,RP11-449L23.2,-1.03057673125636,0.00412585322454788,0.0272665504747944,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000264985
ENSG00000228415.2,PTMAP1,-1.17250574747277,0.00415502573097325,0.0274399735964839,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000228415
ENSG00000197106.6,SLC6A17,-0.6167695241978169,0.00415865020816908,0.0274510007983185,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000197106
ENSG00000201499.1,RNU6-312P,-0.8409273117852559,0.00418636648957316,0.0275376751591009,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000201499
ENSG00000269883.1,AC007375.1,-0.6347269017931629,0.0041835488980794,0.0275376751591009,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000269883
ENSG00000243480.3,AMY2A,-0.7699898321957921,0.00420347564601164,0.0276235424589445,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000243480
ENSG00000227233.1,CICP17,-1.40737104909926,0.00421938619019176,0.027704482213299,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000227233
ENSG00000254664.1,CTD-2560E9.3,-0.7950123878546591,0.0042296279169888205,0.027737723942340003,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000254664
ENSG00000132141.9,CCT6B,-0.579647545945991,0.00425148376526219,0.0278543094273196,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000132141
ENSG00000228549.1,U1,-0.8075689820610799,0.004282808595409001,0.0280203226227003,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000228549
ENSG00000221025.1,MIR1250,-1.02890598925278,0.00429527157687639,0.028075702299215,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000221025
ENSG00000156564.8,LRFN2,-0.571878298109438,0.00430575161713149,0.0281159312925586,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000156564
ENSG00000138075.7,ABCG5,-0.617720656350911,0.00431802847987558,0.0281785469131658,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000138075
ENSG00000131370.11,SH3BP5,-0.644114866396602,0.00432042620726111,0.0281810986723973,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000131370
ENSG00000185105.4,MYADML2,-0.613333755272013,0.00432390697962974,0.0281972545476807,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000185105
ENSG00000205246.4,RPSAP58,-0.6028502427948461,0.0043316603528304,0.0282150613010082,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000205246
ENSG00000224963.2,U82695.9,-0.751420394729688,0.00433018029365635,0.0282150613010082,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000224963
ENSG00000226377.1,AC084809.2,-0.7550607277502122,0.00434132068912092,0.0282648757986414,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000226377
ENSG00000124469.6,CEACAM8,-1.24909680158326,0.00434920733209212,0.028292646368360003,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000124469
ENSG00000267512.1,CTC-250I14.3,-1.37947925971789,0.00438045481877316,0.0284405535124553,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000267512
ENSG00000125780.11,TGM3,-0.905190637646503,0.004444793228942479,0.0287320845618659,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000125780
ENSG00000224743.2,TEX26-AS1,-0.948466679099101,0.00445829344832111,0.0287836374659213,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000224743
ENSG00000176194.13,CIDEA,-0.628143288436039,0.00447456283697174,0.0288514798902721,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000176194
ENSG00000205913.2,SRRM2-AS1,-0.6319324760227231,0.00450776537967791,0.0290322417379072,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000205913
ENSG00000258099.1,RP11-686G8.2,-0.9636925657785229,0.0045133809582218794,0.0290550838811776,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000258099
ENSG00000266242.1,CTD-2594A10.4,-1.40237771562318,0.00451323687062436,0.0290550838811776,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000266242
ENSG00000204175.4,GPRIN2,-0.83152123435425,0.0045243676623712295,0.0290991331653356,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000204175
ENSG00000216740.2,ANXA2P3,-1.05002621307442,0.00453102272302832,0.0291352644738316,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000216740
ENSG00000172382.5,PRSS27,-0.6145359162870949,0.00455780293410904,0.0292549769295307,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000172382
ENSG00000178403.3,NEUROG2,-0.9201765811305259,0.004558037767224779,0.0292549769295307,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000178403
ENSG00000256596.1,RP11-522N14.2,-0.8076595991829408,0.00455901427779954,0.0292549769295307,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000256596
ENSG00000228135.1,AC073128.10,-0.756527830530734,0.00456398097169404,0.029271010555162,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000228135
ENSG00000249106.1,RP11-806K15.1,-0.8486361550327329,0.00457793571549207,0.0293161150116338,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000249106
ENSG00000222044.1,RP5-1039K5.16,-0.947073835330181,0.0045833987862839605,0.0293310370723075,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000222044
ENSG00000119714.6,GPR68,-0.600070803450218,0.00459343189511087,0.0293684774955563,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000119714
ENSG00000224807.5,DUX4L9,-1.41207354262957,0.00459904198967451,0.029390965270532,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000224807
ENSG00000185915.4,KLHL34,-0.957176268433158,0.00463208077461005,0.0295416105169102,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000185915
ENSG00000213411.2,RBM22P2,-0.7626016993324479,0.004643761608339621,0.0295959456077683,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000213411
ENSG00000265683.1,RP11-173M1.5,-0.7219260266558841,0.00465692405255745,0.029666370121157002,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000265683
ENSG00000235705.3,AL133481.1,-1.20560691438222,0.004671066721698329,0.0297429723446704,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000235705
ENSG00000270079.1,AC004152.6,-0.676815121433361,0.00468372703871462,0.0298033170222876,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000270079
ENSG00000100012.7,SEC14L3,-1.3584950132909297,0.00468935991507562,0.0298285768545564,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000100012
ENSG00000224939.1,LINC00184,-0.788117839835445,0.0046918514544469,0.0298285768545564,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000224939
ENSG00000230102.2,RP11-407B7.1,-0.809102449111052,0.0046968788209257395,0.0298531874730349,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000230102
ENSG00000122375.7,OPN4,-0.756589745009764,0.00472107093709186,0.0299662642734687,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000122375
ENSG00000270810.1,RP11-274B21.8,-0.687370640928728,0.00472501819412094,0.0299709995524559,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000270810
ENSG00000125997.4,BPIFB9P,-0.6161592794075071,0.00476635144069386,0.0301918005684082,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000125997
ENSG00000237259.1,RP4-568F9.3,-1.29107080850211,0.0047785916110847,0.0302269831327453,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000237259
ENSG00000214110.3,LDHAP4,-0.78692394892397,0.00481917229415346,0.0304102656090515,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000214110
ENSG00000108846.11,ABCC3,-0.634748144939332,0.00483590609842944,0.0304884611866639,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000108846
ENSG00000250072.1,CTC-529P8.1,-1.08535709314704,0.00485824259072669,0.0305880877932617,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000250072
ENSG00000182319.5,SGK223,-0.5809281010584101,0.00486114585849069,0.0305926515185812,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000182319
ENSG00000104725.9,NEFL,-0.6263384933503829,0.00488360647594096,0.03069960946503,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000104725
ENSG00000270781.1,RP11-501C14.9,-1.34599834136733,0.0048956004732306395,0.0307612372464494,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000270781
ENSG00000252973.1,RNU6-1028P,-1.04247559725013,0.00492492134752217,0.030861739007552,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000252973
ENSG00000174137.8,FAM53A,-0.669224304144195,0.00495214901306829,0.030976198349307003,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000174137
ENSG00000253347.1,CTD-2026D20.2,-0.75107977681623,0.00497484486962231,0.0310714849573231,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000253347
ENSG00000169994.14,MYO7B,-0.675920800277146,0.0049774979261720705,0.0310811436754991,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000169994
ENSG00000172782.7,FADS6,-0.605278353990198,0.00499667347083064,0.0311654935823299,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000172782
ENSG00000258743.1,RP11-406A9.2,-1.08148826934372,0.00504143419157003,0.0313618520794302,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000258743
ENSG00000165973.13,NELL1,-0.632806384909668,0.00505111084900177,0.0314030065538345,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000165973
ENSG00000130720.8,FIBCD1,-0.873101341783954,0.00505953925375121,0.0314327093607853,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000130720
ENSG00000224195.1,RP11-574K11.5,-0.6354866699807099,0.0050866575859983,0.0315662730044044,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000224195
ENSG00000010319.2,SEMA3G,-0.6541745485262679,0.0051009135064737105,0.0316205153629464,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000010319
ENSG00000262681.2,RP11-311F12.1,-0.6734985602995831,0.00510315631541054,0.0316205153629464,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000262681
ENSG00000229619.2,AC106722.1,-1.12372833555361,0.00511778406237408,0.0316622965113944,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000229619
ENSG00000176890.11,TYMS,-0.7586798001206351,0.00520486461982727,0.0321294577092502,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000176890
ENSG00000259425.1,RP11-566K19.5,-0.807381090632012,0.00521764077819251,0.0321871022484281,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000259425
ENSG00000178401.9,DNAJC22,-0.789798697516607,0.00522155757905989,0.032204191419204,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000178401
ENSG00000221247.1,AC136704.1,-1.38233726953946,0.00522916936833381,0.0322440570907556,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000221247
ENSG00000230857.2,RP11-318K12.2,-0.826433673495634,0.00527232335897906,0.0324404623522698,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000230857
ENSG00000255346.5,NOX5,-0.7362810795617201,0.00527643347854059,0.0324571150047677,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000255346
ENSG00000135114.8,OASL,-0.7987038487625671,0.00529909206544359,0.0325608398254461,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000135114
ENSG00000259343.1,RP11-761I4.3,-0.635462247343724,0.00530480244175575,0.0325816720274642,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000259343
ENSG00000241462.1,RP11-579O24.1,-1.33656685851189,0.00535382754306616,0.032816344164762,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000241462
ENSG00000232815.1,RP11-764K9.2,-0.6131367594838921,0.00535661612086771,0.0328209592030566,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000232815
ENSG00000259904.1,RP11-602M11.3,-1.24931238185001,0.0053806803334903,0.032939661841051,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000259904
ENSG00000243819.2,RN7SL832P,-0.919019798553318,0.00538480167191654,0.032957708555048995,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000243819
ENSG00000219435.3,TEX40,-0.8241858544201891,0.005401551222955421,0.0330386256966788,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000219435
ENSG00000261465.2,RP11-626G11.5,-0.91547692013669,0.0054238415266922,0.0331460915927336,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000261465
ENSG00000260426.1,RP5-912I13.1,-0.9455101495644459,0.00543758213511251,0.0332228343330227,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000260426
ENSG00000236137.1,RP11-27K13.3,-0.9705603693985421,0.00544969360524643,0.0332699999417079,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000236137
ENSG00000250238.1,Z95704.3,-1.09939991402674,0.00554069431721728,0.0336406141996718,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000250238
ENSG00000241054.1,RP5-1002M8.4,-1.25854236435604,0.0055426203022647,0.0336450348886338,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000241054
ENSG00000239906.1,RP11-34P13.14,-1.13364327649421,0.00555028771585869,0.0336697475324672,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000239906
ENSG00000224477.1,RP1-81D8.3,-0.9392610753395921,0.00557259912734727,0.0337556199116293,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000224477
ENSG00000234231.2,AC093616.4,-0.7573452259096279,0.00557849819779414,0.0337825094612859,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000234231
ENSG00000267799.1,CTC-478M6.1,-1.09021296269326,0.00559059541364091,0.0338265948692228,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000267799
ENSG00000248050.1,RP11-422N16.3,-0.7868709711471459,0.00560964245671172,0.0339064631337119,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000248050
ENSG00000181649.5,PHLDA2,-0.7298753397826729,0.00561701477103048,0.0339352750858105,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000181649
ENSG00000254587.1,RP11-360K13.1,-1.1209710901789098,0.00564502749153568,0.0340591948100349,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000254587
ENSG00000134115.8,CNTN6,-0.6688613625737551,0.0056752510595833704,0.0341841682415866,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000134115
ENSG00000269693.1,CTD-2192J16.20,-0.6257068394121109,0.0056746918112682,0.0341841682415866,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000269693
ENSG00000117215.10,PLA2G2D,-1.32232320758523,0.00567761432700159,0.0341910706694884,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000117215
ENSG00000231691.1,RP11-203F10.5,-0.989967562966843,0.00568333998838124,0.0342182144166482,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000231691
ENSG00000248673.1,CTC-419K13.1,-0.842136363186185,0.00568674818292895,0.0342235247115783,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000248673
ENSG00000259707.1,RP11-752G15.4,-1.04286321602128,0.00569242993138771,0.0342362482832734,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000259707
ENSG00000267586.2,LINC00907,-0.7991658270168192,0.00569135769676824,0.0342362482832734,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000267586
ENSG00000205143.2,ARID3C,-0.6981486173980389,0.00570320868925825,0.0342790546662094,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000205143
ENSG00000152034.5,MCHR2,-0.9276143865793242,0.00575561996636661,0.0345423286314827,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000152034
ENSG00000224975.1,INE1,-0.7158453160826609,0.00578457349962681,0.0346716423141311,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000224975
ENSG00000243232.3,PCDHAC2,-0.88996235097094,0.005801698175548029,0.0347298159967215,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000243232
ENSG00000243468.4,INGX,-1.2420417946931102,0.005799484016856729,0.0347298159967215,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000243468
ENSG00000081985.6,IL12RB2,-0.6177173843567889,0.005811700418340861,0.0347674610543003,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000081985
ENSG00000249679.1,RP11-279O9.4,-0.5763231053773671,0.005811663060392529,0.0347674610543003,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000249679
ENSG00000216906.2,RP11-350J20.9,-0.812770665478663,0.00581799166472844,0.0347976856659343,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000216906
ENSG00000249908.1,CTD-2589H19.4,-0.9428877092640691,0.00584616565045829,0.0349364371541323,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000249908
ENSG00000228873.1,AC012307.2,-1.2528036619146399,0.00585875311834056,0.0349874586915755,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000228873
ENSG00000213197.3,AC012066.1,-0.906789525353663,0.00586775861937021,0.035020768453516996,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000213197
ENSG00000185155.7,MIXL1,-1.23223361834487,0.00590285775751265,0.0351491335599742,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000185155
ENSG00000262888.1,RP11-462G12.2,-1.13739496908752,0.00591354633978642,0.0351673417214666,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000262888
ENSG00000100156.6,SLC16A8,-0.570183844310311,0.00593832698421638,0.0352397612519935,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000100156
ENSG00000215325.4,ASS1P10,-1.1734265123156498,0.005946432232497621,0.0352655072031589,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000215325
ENSG00000168843.9,FSTL5,-0.679745623384278,0.00597882777094781,0.0353754656841397,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000168843
ENSG00000178430.4,AC006111.1,-0.7358986230947541,0.006001118358705529,0.0354924007877369,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000178430
ENSG00000230872.1,AC092338.5,-0.781139159384626,0.0060461765188971105,0.0357137665375948,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000230872
ENSG00000184709.7,LRRC26,-1.1295262674070001,0.00606527195928531,0.0357814101072141,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000184709
ENSG00000150086.3,GRIN2B,-0.763042092732327,0.00608061554733509,0.0358568651853875,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000150086
ENSG00000150201.10,FXYD4,-1.06530418306321,0.00609703503161245,0.0359235206488145,Downregulated,Chow,ensembl:ENSG00000197386,HTT,RO:0002434,interacts with,PMID:26636579,ensembl:ENSG00000150201
